NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854	REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854		49	0.5775796	1.8393438	0.0	0.039608367	0.696	1030	tags=29%, list=9%, signal=31%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		19	0.72269833	1.8391405	0.0	0.038574666	0.696	1380	tags=47%, list=13%, signal=54%	
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME%R-HSA-983170.5	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME%R-HSA-983170.5		24	0.68164146	1.8381861	0.0	0.03806821	0.702	2316	tags=50%, list=21%, signal=63%	
CELL SURFACE INTERACTIONS AT THE VASCULAR WALL%REACTOME DATABASE ID RELEASE 93%202733	CELL SURFACE INTERACTIONS AT THE VASCULAR WALL%REACTOME DATABASE ID RELEASE 93%202733		90	0.52697426	1.835976	0.0	0.03832182	0.716	1142	tags=39%, list=10%, signal=43%	
ER-PHAGOSOME PATHWAY%REACTOME%R-HSA-1236974.8	ER-PHAGOSOME PATHWAY%REACTOME%R-HSA-1236974.8		71	0.5584115	1.8353102	0.0	0.03776352	0.723	2226	tags=39%, list=20%, signal=49%	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE		77	0.5459919	1.8329171	0.0	0.038538482	0.739	2606	tags=53%, list=24%, signal=69%	
G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME%R-HSA-392451.5	G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME%R-HSA-392451.5		16	0.74895513	1.8299059	0.0017064846	0.039672542	0.758	1668	tags=50%, list=15%, signal=59%	
IMMUNE EFFECTOR PROCESS%GOBP%GO:0002252	IMMUNE EFFECTOR PROCESS%GOBP%GO:0002252		177	0.4852448	1.8224758	0.0	0.044154994	0.8	1606	tags=36%, list=15%, signal=42%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		26	0.6604478	1.8222262	0.0	0.043346003	0.803	2480	tags=58%, list=23%, signal=74%	
TRANSCRIPTIONAL REGULATION OF MEMORY B CELL DIFFERENTIATION%WIKIPATHWAYS_20250810%WP5491%HOMO SAPIENS	TRANSCRIPTIONAL REGULATION OF MEMORY B CELL DIFFERENTIATION%WIKIPATHWAYS_20250810%WP5491%HOMO SAPIENS		30	0.64741486	1.8138362	0.0017636684	0.048346505	0.847	1462	tags=47%, list=13%, signal=54%	
INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 93%877300	INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 93%877300		69	0.5447843	1.810079	0.0	0.049627233	0.864	2222	tags=43%, list=20%, signal=54%	
PID_CD8_TCR_PATHWAY%MSIGDB_C2%PID_CD8_TCR_PATHWAY	PID_CD8_TCR_PATHWAY%MSIGDB_C2%PID_CD8_TCR_PATHWAY		38	0.6062903	1.8092828	0.0016638935	0.048998002	0.868	715	tags=26%, list=7%, signal=28%	
MORPHINE ACTION PATHWAY%PATHWHIZ%PW000412	MORPHINE ACTION PATHWAY%PATHWHIZ%PW000412		16	0.74916095	1.807559	0.0	0.049302872	0.871	1466	tags=56%, list=13%, signal=65%	
AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%R-HSA-352230.5	AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%R-HSA-352230.5		18	0.7160662	1.8070688	0.0017667845	0.04861463	0.871	1122	tags=44%, list=10%, signal=49%	
LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002521	LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002521		173	0.4831827	1.8044367	0.0	0.04950253	0.875	1587	tags=33%, list=14%, signal=38%	
HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION		118	0.5053641	1.802095	0.0	0.050349977	0.886	981	tags=28%, list=9%, signal=30%	
