gene_symbol,logFC,logCPM,F,PValue,FDR
SART3,0.5918853876659922,5.984486785633394,0.7523498938262325,0.3969971179086518,0.9897530992459678
C11orf58,0.46006622971882233,8.673065993562524,0.7521751646485125,0.39701280715471055,0.9897530992459678
ZNF574,0.6394442761683071,5.498986822151922,0.7522125751123958,0.39705649275477617,0.9897530992459678
CYP4V2,-0.7321415106182565,5.476365034791534,0.7516477629865874,0.3972315654144546,0.9897530992459678
FSAF1,-0.6973194898100867,4.031125218984976,0.7507736391460293,0.3972837875017178,0.9897530992459678
GMIP,0.7411131307438232,4.9493906502064435,0.7510337377020875,0.39742107175257535,0.9897530992459678
HIF1A,0.6245836848211629,8.832092593450128,0.7505444426705745,0.3975149129867056,0.9897530992459678
CXorf65,0.96852280108937,3.416203835849114,0.7481474131150078,0.39770346055771244,0.9897530992459678
C10orf88,-0.7114071805745679,4.066407447663123,0.7493280554544085,0.39775476101007823,0.9897530992459678
SRGAP1,-1.156550056657111,2.0243306105509054,0.7386762767833182,0.39790669907826015,0.9897530992459678
RBBP7,0.420413133444441,8.057895044248223,0.7489924312568377,0.397995721261841,0.9897530992459678
ECT2,0.839078626683716,4.792299337951421,0.7486682670209436,0.3981464147576401,0.9897530992459678
GGT5,1.343018686843217,2.630224358248396,0.7417973326854186,0.3982988114654007,0.9897530992459678
RBFOX2,-0.9919642679175252,2.610080821247366,0.7406419108021114,0.39838057249974357,0.9897530992459678
TMEM106C,-0.5714473801041969,5.334674516589834,0.7478282507361182,0.3984109414232444,0.9897530992459678
USF3,0.4927533901364915,6.296622219417586,0.747662780643968,0.3984328842800551,0.9897530992459678
DCAF13,-0.5063100031882712,6.995013232592949,0.7476081494974615,0.3984363876940905,0.9897530992459678
ATRAID,-0.4950510269269542,6.186589880830533,0.7474233843304942,0.3985141605188409,0.9897530992459678
EOGT,-0.6523517771136206,5.506862678766105,0.7472005363789259,0.3986033809285424,0.9897530992459678
NT5DC1,-0.5225790101664564,5.5129321899165475,0.7468887803383591,0.3986995035445068,0.9897530992459678
MIS18BP1,0.42576188504116064,8.361641620762473,0.7466140171138397,0.39873009307870044,0.9897530992459678
LRRC47,-0.6302366495692932,5.3934318057143384,0.7459483707170983,0.39899231267111557,0.9897530992459678
ARL9,0.8434129558295265,3.2048760594412107,0.7433494032336561,0.3990346830975272,0.9897530992459678
ZFTA,-0.6698471569705337,5.143707437852123,0.7453951756679792,0.3991616675989945,0.9897530992459678
ADCK2,0.8996229866130355,3.3197155899495856,0.7433221462950131,0.39917702556438917,0.9897530992459678
VRK3,0.5858697303819274,5.641122435027757,0.7452357727378669,0.39920622973811115,0.9897530992459678
C11orf24,0.7000416100184507,4.561520053455009,0.7423747181743515,0.4000745741034293,0.9897530992459678
TOP2B,0.5721080895725533,9.468843258975486,0.7415064975167183,0.4003147726948135,0.9897530992459678
HHIP,0.9956862288697026,3.7076735961531195,0.7406959761828158,0.4003467580641257,0.9897530992459678
PET100,1.085120364785381,2.721759937580191,0.7362547936240341,0.4003527541156181,0.9897530992459678
AK2,-0.44305771967791846,7.223773950117698,0.7410979979460386,0.40045363737144035,0.9897530992459678
STK11,0.8607577421241744,3.882792388901935,0.7399214176647819,0.40061923424728874,0.9897530992459678
NOL7,0.45361586895098904,6.786560863669849,0.7400773033317739,0.4007772360520493,0.9897530992459678
TRIM52,0.6955044606088059,4.25797813041107,0.7392273272525306,0.4010036734136305,0.9897530992459678
PPP1R15B,-0.51706248773769,6.2138084591302185,0.7393314719997165,0.4010287728498114,0.9897530992459678
HPGDS,-0.758236931495892,4.96991173433376,0.7388132784075818,0.4012016267862041,0.9897530992459678
SMAP1,0.7660464990855126,3.9889597581633036,0.738268359106023,0.4012249182641736,0.9897530992459678
GYPE,-0.7368984845634736,3.7262466352818953,0.7371875060219008,0.40125666357625933,0.9897530992459678
ATF7IP2,-0.4900472793887733,6.9791072885680325,0.73817931238223,0.4013688557534685,0.9897530992459678
GNE,-0.7307228222238191,4.078742739400204,0.7375864725334871,0.40137648342858856,0.9897530992459678
BZW2,-0.4437684524306417,6.66605485075417,0.7376987300251605,0.4015259113404831,0.9897530992459678
NLRC4,0.88783509723451,2.8789635762693067,0.7344244067819351,0.40153303721901645,0.9897530992459678
MCM7,0.503733407284349,8.41686959426005,0.7370773808424945,0.4016996154655742,0.9897530992459678
PLA2G6,-0.6933226008337693,5.2509842798578035,0.7372262930693986,0.4017076500805289,0.9897530992459678
SNX5,-0.3950829815059213,7.960578060676855,0.7366070503578017,0.40184920115424483,0.9897530992459678
PLCB4,-0.5438806838406813,5.247536352611799,0.7365581898209613,0.40191833156463264,0.9897530992459678
LPIN2,0.6840547406188977,6.451861519614575,0.7363425990095134,0.40195310942052764,0.9897530992459678
VAV2,-1.1596459769481817,1.8861365405821586,0.7247426737028015,0.40215143513531004,0.9897530992459678
SYCE1L,-1.1333258420050702,2.4733225438108115,0.7268060449366617,0.40221581690357333,0.9897530992459678
OSER1,0.4159461754936556,7.134552070019499,0.7352476198281515,0.40228234442431843,0.9897530992459678
ZNF44,-0.5742846615375643,5.569735536416662,0.7352504407493785,0.4023254288873015,0.9897530992459678
ENTPD1,-0.6103134519702345,5.105557822323557,0.7352030263228364,0.40233991209011366,0.9897530992459678
GGCX,-0.6523866987123751,4.441372490846632,0.7349437979883928,0.4023463219325769,0.9897530992459678
NUP37,-0.645911123202288,4.7281783497353045,0.7350718509291126,0.40235317333891885,0.9897530992459678
CD86,1.0026795204298702,4.2466677785488764,0.7346305523035739,0.4024275055218909,0.9897530992459678
PMPCB,-0.5135549516888723,6.704027946404841,0.734404604282942,0.402557949112355,0.9897530992459678
STX17,-0.5421650232429345,5.201363916310742,0.7337138285090044,0.4028102944519868,0.9897530992459678
DEPDC7,-1.0111646008699708,2.299424213272352,0.7255907479042449,0.4028728028839321,0.9897530992459678
ZNF212,0.855946740441811,5.280815554781126,0.7334531840207639,0.40289308568075843,0.9897530992459678
ZNFX1,0.574741007961002,5.764280840023544,0.733176337301846,0.40296872443767506,0.9897530992459678
ASAP1,-0.46913029554551927,6.48823340948824,0.7329269621781641,0.4030276476675908,0.9897530992459678
FARSA,0.5890335960402562,6.065620323597053,0.7329329492411509,0.40303496078087797,0.9897530992459678
CPED1,-0.6534153446934047,5.137605929293629,0.7321962875856147,0.4032856537547156,0.9897530992459678
BEND5,0.7873691099952603,3.3194043829332096,0.7300965909245681,0.40336488465024645,0.9897530992459678
PAK1,0.4923579725699904,6.340548173519803,0.7315110336735178,0.4034744876652332,0.9897530992459678
FTCDNL1,-0.9401844515302676,2.640375195537533,0.7248432211386202,0.4035288614390401,0.9897530992459678
TSEN2,0.720242165442854,5.748106310471073,0.731146004716301,0.4036088007878148,0.9897530992459678
ATXN2,-0.5279828213070351,6.401450682963,0.7310866212819463,0.4036102277615472,0.9897530992459678
SGMS2,-0.9185133606608924,2.0808889601430267,0.7217924610497377,0.40373401066878467,0.9897530992459678
SLC25A46,0.5623828803100623,6.922074302294181,0.7303918203146191,0.4038141314810798,0.9897530992459678
AIF1L,-0.8116866528109602,2.8158124284569257,0.7259881371551984,0.40382005917711017,0.9897530992459678
SPATA21,1.4684496132299103,1.9087323988162241,0.7211449431482586,0.4038355527403168,0.9897530992459678
TMEM242,-0.7694055382874477,4.6555899787848665,0.7301587333075222,0.40388467452214427,0.9897530992459678
PSEN1,-0.4646959516665661,6.089792112797056,0.7302129337460591,0.4038952550429732,0.9897530992459678
DNAJC27,-0.6420321961744836,4.492452404467928,0.7295887755753054,0.4040311058403081,0.9897530992459678
ZBTB26,-0.7169873295688698,4.686878304962724,0.7290665621497693,0.40423958836719576,0.9897530992459678
TMED5,0.5462972213806384,7.441585266610255,0.7288081127328515,0.4043073008525596,0.9897530992459678
ACTMAP,0.7682401673817162,3.9230108984657748,0.7282869880467262,0.4043527249034129,0.9897530992459678
CHMP3,-0.4935224981116492,6.068429042929593,0.7284075602912691,0.4044666719283998,0.9897530992459678
EOLA1,-0.8453435189754045,4.148476375771051,0.7275751706995737,0.40452660523241757,0.9897530992459678
DELE1,-0.5042798800412936,5.918781908269289,0.7278930776908888,0.4046348008784485,0.9897530992459678
H1-10,0.7077479323663394,6.242350321142035,0.7265496184170178,0.40504626385460396,0.9897530992459678
SIAE,-0.8013723266020762,3.90053424001617,0.7252857548157585,0.4051027621319184,0.9897530992459678
ACOT11,-1.0645435536817822,1.9815838108014905,0.7166006950063631,0.40517909461711765,0.9897530992459678
METTL5,-0.570806334422965,5.792199189900038,0.7261056930578567,0.40520433257770905,0.9897530992459678
CRAMP1,0.8200456529608872,5.021855685844392,0.7258345438295191,0.4053006675515167,0.9897530992459678
NECAP2,-0.6488822884822156,5.5521480777109495,0.7256841188788619,0.40534509380836004,0.9897530992459678
KANSL2,-0.4762939375897417,6.443390860549275,0.7253496214861117,0.4054243134779626,0.9897530992459678
NCL,0.41131230718392664,9.444226811552703,0.7252593092507785,0.40542493235527455,0.9897530992459678
BEND3,-0.8538619734702196,2.7970837281627707,0.7201472050313591,0.4055379356904676,0.9897530992459678
PAFAH1B3,-0.5963556634965593,4.916857197357363,0.724889876432113,0.4055861954592386,0.9897530992459678
ENSG00000145075.11,0.9525982297711015,3.6937775232701577,0.7237761196070822,0.40562124061206595,0.9897530992459678
TNFRSF10A,-0.9844440096782532,2.8224534889943813,0.7200483572659664,0.4056632588847421,0.9897530992459678
AASDHPPT,-0.706335965595625,5.607959368146798,0.72458623496622665,0.4056920988003778,0.9897530992459678
ERMARD,0.597742049818734,5.405883079849392,0.7244070426515511,0.405751730036346,0.9897530992459678
TOM1L2,-0.734227336805661,4.0185335830137925,0.7233489777547104,0.4058282030746193,0.9897530992459678
SORT1,0.6189258867822054,5.068605309964129,0.7241343935611868,0.4058421916609595,0.9897530992459678
TBC1D4,0.7704383592676718,4.517771637608361,0.7239542166293869,0.4058668575982064,0.9897530992459678
SPDL1,0.6970559267181,4.736513502935694,0.7233510772901858,0.4060814342682816,0.9897530992459678
RPL36,-0.464553524502235,8.786579034774512,0.7231398580322398,0.4061001348228952,0.9897530992459678
PITPNB,0.48548246955662594,7.013519610686061,0.7228905411072692,0.4061908054223713,0.9897530992459678
IL12A,-0.7551569355667701,3.042944635657816,0.7195663835505702,0.4062043294746509,0.9897530992459678
NDRG3,-0.7486796894204261,3.629981917523165,0.7213781189571261,0.4062107396689273,0.9897530992459678
MIEF1,0.6151582557723545,5.548230132459522,0.7228741899992694,0.4062358854514617,0.9897530992459678
PRR22,-1.041064406247321,1.8242002546376896,0.7113992726426667,0.40641499965090844,0.9897530992459678
PTOV1,0.9082512751448146,3.755579973556112,0.7210326803964823,0.40655793986105115,0.9897530992459678
NUFIP1,-0.5765995222737842,5.106501415975774,0.7216784162501958,0.4066188356256555,0.9897530992459678
AFTPH,-0.4020576941225213,6.989896281528481,0.7212411551629562,0.40671901664018995,0.9897530992459678
ELMO2,0.6282164557528096,5.1650607672242135,0.7207313407653234,0.4069263715724466,0.9897530992459678
ZNF518A,-0.4661293722003634,6.652758856251064,0.7205360350105482,0.40695167565758616,0.9897530992459678
RBMX2,-0.6458737302382315,4.892536291649603,0.7204526339895322,0.40699840986204305,0.9897530992459678
NFKBIB,1.0342295618892283,2.2868412727372536,0.712314927925881,0.4072992958080446,0.9897530992459678
COQ7,-0.8011482497143311,4.339481281707593,0.7189752631884905,0.4073378583772225,0.9897530992459678
BCL2L2,0.6395456002478492,4.662924090382103,0.7189977765442291,0.4074637381175771,0.9897530992459678
TSGA10,-0.9403204210994882,3.406783169004172,0.7158510297251744,0.40766897474557673,0.9897530992459678
TANK,0.49296093009102443,7.14603146837556,0.7179957555616737,0.4077520521974969,0.9897530992459678
PGPEP1,-0.5879214630793854,5.68341002737806,0.7178380958532058,0.4078439314206601,0.9897530992459678
ZNF84,-0.6630395851139813,6.184647685470339,0.71762502905439,0.40789744730211885,0.9897530992459678
MYCBP2,0.3928257759108702,8.175069219019813,0.717279536421824,0.4079734497945867,0.9897530992459678
MCM6,0.4372677771273719,7.4814289190100025,0.7171873944643123,0.40800751736376695,0.9897530992459678
WIPF1,0.4801294909424561,8.089186284820999,0.7171128316727987,0.4080269256765129,0.9897530992459678
GFPT1,0.5060070667580974,6.196496481128184,0.7170952150375328,0.40806138728677244,0.9897530992459678
JAK1,0.4332491475090808,7.941717702249727,0.7162165931865246,0.40831584594321746,0.9897530992459678
WBP1L,0.6114061977124345,5.0661352873762135,0.7163014568055805,0.4083444924548898,0.9897530992459678
ZNF662,-0.6173921174569087,4.709650652627665,0.715931647254668,0.4084311464000605,0.9897530992459678
DDX1,-0.41342735514813117,7.043251120281043,0.7157186388350051,0.40848627921825464,0.9897530992459678
ZNF614,-0.7417112973216191,4.844193546506337,0.7156601183221978,0.40852503623320735,0.9897530992459678
DHDDS,0.6736664498044113,4.377069138866536,0.7155369593889829,0.40853315056932604,0.9897530992459678
ZBTB48,0.8210179076059856,4.954113738484911,0.715536822080882,0.4085871029182281,0.9897530992459678
ETAA1,-0.7892204717868128,5.499868565614334,0.7155154269767215,0.4085925398107325,0.9897530992459678
PCYT2,0.859946179360456,3.865567735663846,0.7147537087403364,0.40863815748811994,0.9897530992459678
MOSPD3,0.775068129800545,3.560502303318282,0.7135007977926642,0.40882947596763874,0.9897530992459678
PPP1R14B,0.5953700023784183,7.094302327910758,0.7144728523931843,0.4088840324647265,0.9897530992459678
DECR1,-0.45749848524311415,6.8360559145024915,0.714217316580318,0.40897287935290827,0.9897530992459678
RMND5A,0.49197891875014926,7.95506371354277,0.7140866418527303,0.40900053167840444,0.9897530992459678
FBXO5,0.9200134347990054,5.534110747154451,0.714156032541364,0.4090255228007119,0.9897530992459678
ELF2,0.4368039295280168,7.342562942003501,0.7134027380649912,0.4092255567028462,0.9897530992459678
PUM1,-0.4078203494255786,7.700795588044951,0.7130531216400022,0.4093356432078916,0.9897530992459678
RAD54L2,0.56041866943385,6.583083775774748,0.7127253247353338,0.40945627544913166,0.9897530992459678
GOPC,-0.6116413677430494,5.966284382365564,0.7127037323611277,0.40948542625438267,0.9897530992459678
EIF2S1,0.5547852437222401,7.177034017630452,0.7125796234509063,0.40949235094958647,0.9897530992459678
CMTR1,0.7781714265515992,4.240113953104526,0.7115427023268165,0.4097894781706226,0.9897530992459678
PSMA5,0.46210374562426915,7.116889330622309,0.7113886480861055,0.40987749832263976,0.9897530992459678
MYOF,0.9187699145918636,3.699124753016782,0.710479104209813,0.4098780725741197,0.9897530992459678
NFKBIE,0.7898214056340533,4.692399141864089,0.7112632948083879,0.4099465971491313,0.9897530992459678
SLC49A4,-0.7869129922549791,3.104005761600367,0.7079744635137535,0.40997142443722945,0.9897530992459678
INTS15,-0.7914195508259396,4.5077295735229015,0.7109011991800904,0.40998633360331116,0.9897530992459678
IFT52,0.6553964677459364,5.361395214141113,0.7109364748313798,0.4100688377967945,0.9897530992459678
SPIN4,-0.7591920436851473,5.56350988692975,0.7103547600884869,0.41025471459629426,0.9897530992459678
IGSF6,0.8939244929331843,3.451049459651055,0.7085982514223886,0.4103867916876387,0.9897530992459678
GPT2,0.9347385608220726,3.457418332677533,0.708480717443294,0.41042619748463827,0.9897530992459678
GSTM4,-0.7714758299769027,3.589037772278111,0.7071682740131556,0.4107187995737176,0.9897530992459678
LNPK,-0.5557115458061319,5.439643426193025,0.7080720523666095,0.41099560995745543,0.9897530992459678
ZNF585A,-0.8012696336507605,3.592629641143971,0.7062240339199276,0.4110039767094541,0.9897530992459678
TRIM25,0.6966171980635771,5.974175198580282,0.7079693064437685,0.411012392771244,0.9897530992459678
CREBBP,0.4459749521189322,7.039244949291749,0.7078726523761806,0.4110166534263344,0.9897530992459678
RHOT1,-0.5414777128944933,6.330792492030303,0.7076314090588584,0.4111140278450889,0.9897530992459678
KLHL17,-0.7990967987195776,3.0874134710207897,0.7039307683272715,0.4112092158506372,0.9897530992459678
CERK,0.48283829544840245,6.197858160697709,0.7070929963723855,0.41128868633830307,0.9897530992459678
NDE1,1.396299780923049,2.370190135927643,0.6996168809562664,0.4113276509881315,0.9897530992459678
MSANTD2,-0.6386360402348312,4.308026001927688,0.7066779136796516,0.41133904370154284,0.9897530992459678
TAF1,-0.641826687934552,5.6926403543646105,0.706362647907198,0.4115464361986708,0.9897530992459678
FGD4,0.7447934276323762,3.901527481460293,0.7051938253482278,0.4117292424589054,0.9897530992459678
KLC1,0.7036902098135659,4.830673298872057,0.7046092780043072,0.4121166968153557,0.9897530992459678
ZNF414,1.2037013430284682,3.0905563052944784,0.7011508569895382,0.4121332383759527,0.9897530992459678
DISP1,0.964095089775108,2.59007643211714,0.6993915054439266,0.41220869077272326,0.9897530992459678
RHOH,0.5091542834231136,6.572816786436869,0.7039871618312886,0.41228890623310765,0.9897530992459678
NAA40,0.5488862938098431,5.765311396950716,0.7027031575781799,0.41273176053284155,0.9897530992459678
STRBP,0.49790584439409874,7.278800728826712,0.7023543619624211,0.41280910218865374,0.9897530992459678
GPR18,0.6612824247889074,4.918038954090653,0.7024994553900916,0.4128095609885828,0.9897530992459678
ZXDA,1.4099810509679813,2.0258981147872377,0.6943653887186434,0.412852626431903,0.9897530992459678
PARD6B,0.7280571307671312,4.10200322719049,0.7015836503480202,0.41299649443203856,0.9897530992459678
YWHAZ,0.42433634250406643,10.60247531659156,0.7006184484817202,0.413366874547336,0.9897530992459678
CMC2,-0.5621160219255543,6.761574370899852,0.7003243698950613,0.41348435260325345,0.9897530992459678
USP37,0.7823004898496471,4.219293998975436,0.6996832073722421,0.41363630058844136,0.9897530992459678
RNF34,0.6350368244244371,5.794742068906888,0.6995872340675999,0.41374823591642973,0.9897530992459678
PDP2,-0.9092338604099011,2.751161773868152,0.6942963569713014,0.4137789549548333,0.9897530992459678
CALM1,0.4135169252577382,8.956253646184017,0.6993241927533452,0.41379167517109194,0.9897530992459678
PLS3,-0.8875539179656116,3.4484295293311606,0.6973633879803205,0.41384116202234156,0.9897530992459678
PATZ1,-0.4833369013388171,6.048452747903062,0.6989370423782347,0.41395802748744626,0.9897530992459678
XPO7,0.5519840100912965,7.064351885343616,0.6983612399152423,0.41411859009739993,0.9897530992459678
RHAG,0.5465668982912476,6.100528982659666,0.6983498429450877,0.41414448201400234,0.9897530992459678
TMX2,-0.43198243764604627,6.513679799020598,0.6982156848838663,0.41418031206686357,0.9897530992459678
HPS5,0.5710392412417348,5.328563997364881,0.6977145228886781,0.41437653633935956,0.9897530992459678
SEC14L1,0.5690844651716732,6.30050927649805,0.6973368342132844,0.4144716229304055,0.9897530992459678
KLF11,-0.9466039943913099,3.4001288407672092,0.6949679211693031,0.414475109528473,0.9897530992459678
RXYLT1,-0.6055279498793681,4.43929407230626,0.6971644633454941,0.41448309055506105,0.9897530992459678
PDCD10,0.6103552096939362,7.054342863176643,0.6972160641167557,0.41449460189993814,0.9897530992459678
ARVCF,1.2825136488165898,2.2759457429695282,0.6907217801130413,0.4146309471357662,0.9897530992459678
PIN4,-0.5365187565902514,5.609081093560175,0.6963395759967214,0.41482346608515275,0.9897530992459678
DEDD,-0.5450632752988674,5.105466504327916,0.6960783768657944,0.41491113816244074,0.9897530992459678
KIF24,1.0722800915650135,2.9607163501293456,0.6927155578547467,0.4149542443038964,0.9897530992459678
COPS2,-0.4761285083720443,7.1796566847452485,0.6957628223422823,0.41497306265504097,0.9897530992459678
ZNF75A,0.6302548738505208,5.485134046958508,0.6956194944730937,0.4150615780963054,0.9897530992459678
RRP1,0.9050840643426205,4.548804935528441,0.6955190163246159,0.41506764761372983,0.9897530992459678
CCNG2,0.5326662938277814,6.56137518873144,0.6954661599020833,0.41507957569548515,0.9897530992459678
TDG,-0.48108773452056963,6.406409741226713,0.6954072827946454,0.41510634330624085,0.9897530992459678
GPR161,1.1827887066728011,2.5402347280430204,0.6890854146150351,0.4152464626450396,0.9897530992459678
GALNS,0.9435420258857634,4.344826533835559,0.6946557695178204,0.415296133922733,0.9897530992459678
RBPJ,-0.3970145012431867,7.003214996069437,0.6942464043948483,0.41547498302228203,0.9897530992459678
NFIL3,-0.7179525552020132,5.068287099040352,0.6935792953569465,0.4157297638124057,0.9897530992459678
TRIM45,-0.7817086891388081,3.352137165780263,0.6915703866258853,0.41575606304395385,0.9897530992459678
TAGLN2,-0.4366770795312532,9.293160693390437,0.6931203571350887,0.4158323029681076,0.9897530992459678
KATNAL1,0.5354403060116844,6.034009950940097,0.6931908285205582,0.4158449591159449,0.9897530992459678
CRLS1,-0.46017077407933543,6.683221839162758,0.6928110804935259,0.41595563531773105,0.9897530992459678
TSEN15,0.5443402952465235,6.510618826264904,0.6926418380325821,0.4160121534356903,0.9897530992459678
AHSA1,0.5192215076474231,6.03321093709261,0.6923278971738613,0.4161297537037152,0.9897530992459678
TMEM135,-0.613084922333826,5.187040965492619,0.6915601213390234,0.4164026080920341,0.9897530992459678
SAE1,0.5082622585793346,6.145770406702385,0.6910837000356305,0.4165377985331792,0.9897530992459678
SHKBP1,0.5250217970994216,6.09957514994165,0.6910810719763426,0.4165403447021868,0.9897530992459678
CSTB,0.5345537770314038,5.647086364413164,0.691083148582586,0.4165535985094405,0.9897530992459678
STAMBPL1,0.5569830703764808,5.35346390662764,0.690795947083458,0.41665695928453084,0.9897530992459678
ITPKC,1.1513764517329839,2.796492117954637,0.6863155843882485,0.4167363944346365,0.9897530992459678
ARV1,-0.48066198792527937,5.684622331075933,0.6897332400634145,0.4170026808331817,0.9897530992459678
SLC8B1,0.9556145264431307,5.288847056172809,0.6896857800622832,0.41702417141494996,0.9897530992459678
STAM2,0.5842031505904745,5.7502558902279,0.6894374877349392,0.4170951484722698,0.9897530992459678
JAG1,-0.7852763212994376,3.7532464469285793,0.6879606741780294,0.41717878982878887,0.9897530992459678
BTBD10,0.632077854925231,4.941639249097821,0.6886598531215224,0.4173656626242733,0.9897530992459678
MSH6,0.4563310101148137,6.735135802450635,0.687804593920557,0.4176102168752345,0.9897530992459678
ITM2B,0.5509550718482382,8.961851392547551,0.6877428225436537,0.41761398548448136,0.9897530992459678
OXCT1,-0.5302052776135828,5.60649933082292,0.6877732145445211,0.41765562875709217,0.9897530992459678
BCL9L,-1.2838313374513484,1.7073588093247394,0.6772378689468095,0.417736743731434,0.9897530992459678
SPI1,0.7891382452296547,3.6090486226270517,0.6853369236274667,0.41807514162186554,0.9897530992459678
FAF1,-0.5273785546966266,5.280210976916381,0.6865182406242694,0.4180768319306857,0.9897530992459678
HCLS1,0.4413996301998199,7.747746525713928,0.6863493389422821,0.41808152588414693,0.9897530992459678
TMSB4Y,-0.9919823454447054,2.653355559751555,0.6810736924570208,0.41821496594052987,0.9897530992459678
PEAK1,-0.6671539104180333,4.656795984677156,0.6856383098047821,0.41832138642077554,0.9897530992459678
HSBP1L1,-0.7998212393627472,3.5367223700888992,0.6837455978124715,0.4183327111451727,0.9897530992459678
SQLE,-0.7360722162515776,5.098971107485867,0.6855306597248976,0.41839990286438355,0.9897530992459678
ZCCHC2,0.6438557953776257,4.928039983937292,0.685248430911824,0.41849995464863843,0.9897530992459678
RPL27A,-0.49637454861239055,10.071780844904431,0.6850128484872458,0.4185221392899221,0.9897530992459678
UBA52,-0.4040981360214941,9.034254354003108,0.6846784526321225,0.4186347181264589,0.9897530992459678
DTX4,0.8249207636241415,4.208304057944859,0.6844778139275141,0.4186533323163666,0.9897530992459678
TARS2,-0.707699514409211,4.678425463317349,0.6845045133397828,0.4187098501506551,0.9897530992459678
UROS,0.5454336103193956,5.880420291294172,0.6844718679115763,0.41874346164971066,0.9897530992459678
DDX41,0.5611450722478482,6.197854768176618,0.6841538393421028,0.4188400554717191,0.9897530992459678
RPL23A,-0.429164962560759,6.706343235424231,0.6840887851555573,0.4188514656702891,0.9897530992459678
ZNF595,-0.9131071374963066,3.6711816430727517,0.682363681055682,0.41902946038549926,0.9897530992459678
LNX2,0.6479048922131653,5.147500167524037,0.6834164696882847,0.41911348753276834,0.9897530992459678
ARFGAP2,0.600037491121445,6.734631171275877,0.6812466220424802,0.4197990312945049,0.9897530992459678
MYCL,1.153148146198961,2.0245936834142153,0.6730874170090058,0.41980507489894314,0.9897530992459678
FANCI,0.4902959120213734,5.786414508002704,0.6812982888837805,0.4198079196431631,0.9897530992459678
NUP133,-0.42738704728375143,6.38430384124252,0.6811616233363224,0.41983860769294057,0.9897530992459678
TTC38,0.7722360296771018,4.718650018786684,0.6807358539811221,0.4199939448125718,0.9897530992459678
SELENOK,0.5786938962615693,7.482647413825123,0.6805721278646487,0.420014379743056,0.9897530992459678
PPT1,-0.415150500969777,7.011347506703226,0.6803113111762049,0.42010945316645365,0.9897530992459678
CHPF2,0.8941519451985932,3.9370063600304452,0.6796462660924397,0.4201911097727399,0.9897530992459678
ECM2,0.7203425354530715,4.135360121403033,0.6794022011131339,0.4203568390617475,0.9897530992459678
DPM1,-0.5737595470696261,6.023604934092199,0.6796257748632827,0.42036543612604393,0.9897530992459678
ERCC2,-0.8614353476974708,3.4059405196815176,0.6771648938620995,0.42037329364202647,0.9897530992459678
PSTK,0.7172738618592078,4.247179832468845,0.6786488587818843,0.4206258197226772,0.9897530992459678
MBNL3,0.601191653617474,6.900877139441752,0.6784773374747913,0.4207255850508794,0.9897530992459678
ZHX2,0.7864442170587934,4.703753878631495,0.6782848130885258,0.42082178610054777,0.9897530992459678
SPOUT1,1.0805154882878023,3.9465934281921777,0.6771866220321322,0.42095996307170136,0.9897530992459678
H2AC20,-0.6692085853039759,3.7631885778597303,0.6763329192712052,0.421132136549496,0.9897530992459678
EIF3D,-0.4047891640760908,8.101204285519254,0.6769281132392878,0.42123608969266846,0.9897530992459678
PLEKHF2,0.6127437659376122,6.590584521835801,0.67653216250235,0.4213857988971025,0.9897530992459678
BLTP3B,0.5028722512074653,5.956745357466566,0.6763937585766674,0.42145082169841697,0.9897530992459678
CWC25,0.607027476578603,5.357798708020469,0.6762933499181573,0.42150233741093224,0.9897530992459678
UBE2E3,-0.5445003976191991,6.896113975540504,0.6761718445392557,0.4215042401063631,0.9897530992459678
PLCB3,0.882936232554856,3.9468066067011662,0.6757537916715153,0.4215193133331001,0.9897530992459678
SEMA4F,-0.9347319103763748,2.300033005826944,0.669323779735119,0.4215235277316439,0.9897530992459678
COL9A3,1.7959885251785583,1.2715884093857706,0.666032160175771,0.42157939535430833,0.9897530992459678
TECTA,1.3450274978561587,2.152266186343977,0.6684887686163196,0.42165884891249694,0.9897530992459678
FAAP20,0.7910347209336992,4.169125467442115,0.6751372436655204,0.4217770509815988,0.9897530992459678
TMC6,0.6387603107491938,6.404457241601487,0.6742245211824768,0.42217015091128374,0.9897530992459678
COPG1,0.5838636944601472,6.265286143804472,0.6740283127401173,0.4222394339777983,0.9897530992459678
MPL,-0.9139660013109554,3.80011550562774,0.67285402064865385,0.4222600164100767,0.9897530992459678
PER3,-0.7874078421564439,2.537245599663176,0.6685104709243663,0.4223074451500024,0.9897530992459678
BAZ2B,0.39430443047224784,7.800996349394467,0.6735413942664883,0.42238008933829674,0.9897530992459678
CDK14,-0.6172809248412188,4.267790373340515,0.6731813519216965,0.4224303463663066,0.9897530992459678
TUFM,-0.42967378870360834,7.180787637322236,0.6731438391750743,0.4225224275247238,0.9897530992459678
HDDC2,0.49416342451691897,5.956208346249247,0.6729880512852549,0.42260084544874077,0.9897530992459678
MED16,0.70038051821005,5.431671216179037,0.6727925560292571,0.42268289087809696,0.9897530992459678
ACTR6,-0.6204212352834861,5.711498624791575,0.6724655893673364,0.4227891018911254,0.9897530992459678
LMBR1L,0.7446436034065042,4.156556899467118,0.6718023754513991,0.42290812754912277,0.9897530992459678
TMEM116,-0.817261327884146,3.5648410566998177,0.6701969414886795,0.4229180307196535,0.9897530992459678
BTBD3,0.5478642515827813,6.458853351732532,0.6713634225608195,0.4231367779505476,0.9897530992459678
